Date,Upload Date,Channel,Video,Views
2021-06-27,2015-08-25,Carrie Underwood,Smoke Break,19854223
2021-06-27,2015-12-02,Carrie Underwood,Heartbeat,22402384
2021-06-27,2016-05-12,Carrie Underwood,Church Bells,50952984
2021-06-27,2016-10-13,Carrie Underwood,Dirty Laundry,39957829
2021-06-27,2018-05-06,Carrie Underwood,Cry Pretty,20852075
2021-06-27,2018-09-11,Carrie Underwood,Love Wins,14354765
2021-06-27,2019-06-07,Carrie Underwood,Southbound,17409669
2021-06-27,2019-11-20,Carrie Underwood,Drinking Alone,14516295
2021-06-27,2020-11-20,Carrie Underwood,Hallelujah,6969294
2021-06-28,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72260159
2021-06-28,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21870623
2021-06-28,2009-10-02,Carrie Underwood,Before He Cheats,136660783
2021-06-28,2009-10-02,Carrie Underwood,Wasted,30261220
2021-06-28,2009-10-02,Carrie Underwood,So Small,32127723
2021-06-28,2009-10-02,Carrie Underwood,All-American Girl,35518762
2021-06-28,2009-10-02,Carrie Underwood,Last Name,26912561
2021-06-28,2009-10-02,Carrie Underwood,Just A Dream,86236752
2021-06-28,2017-12-04,Carrie Underwood,I Told You So,2789176
2021-06-28,2009-11-14,Carrie Underwood,Cowboy Casanova,38163161
2021-06-28,2010-01-20,Carrie Underwood,Temporary Home,46070603
2021-06-28,2010-05-11,Carrie Underwood,Undo It,14271242
2021-06-28,2010-09-23,Carrie Underwood,Mama's Song,53037735
2021-06-28,2011-07-28,Brad Paisley,Remind Me,138850463
2021-06-28,2012-03-12,Carrie Underwood,Good Girl,38415711
2021-06-28,2012-08-01,Carrie Underwood,Blown Away,51182940
2021-06-28,2013-01-23,Carrie Underwood,Two Black Cadillacs,49528566
2021-06-28,2013-06-07,Carrie Underwood,See You Again,47245485
2021-06-28,2014-06-26,Miranda Lambert,Somethin' Bad,130435345
2021-06-28,2014-11-06,Carrie Underwood,Something in the Water,33261074
2021-06-28,2015-01-31,Carrie Underwood,Little Toy Guns,21869748
2021-06-28,2015-08-25,Carrie Underwood,Smoke Break,19855390
2021-06-28,2015-12-02,Carrie Underwood,Heartbeat,22404398
2021-06-28,2016-05-12,Carrie Underwood,Church Bells,50962460
2021-06-28,2016-10-13,Carrie Underwood,Dirty Laundry,39963892
2021-06-28,2018-05-06,Carrie Underwood,Cry Pretty,20855240
2021-06-28,2018-09-11,Carrie Underwood,Love Wins,14357684
2021-06-28,2019-06-07,Carrie Underwood,Southbound,17414290
2021-06-28,2019-11-20,Carrie Underwood,Drinking Alone,14524341
2021-06-28,2020-11-20,Carrie Underwood,Hallelujah,6974992
2021-06-29,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72276295
2021-06-29,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21872195
2021-06-29,2009-10-02,Carrie Underwood,Before He Cheats,136682457
2021-06-29,2009-10-02,Carrie Underwood,Wasted,30263322
2021-06-29,2009-10-02,Carrie Underwood,So Small,32129513
2021-06-29,2009-10-02,Carrie Underwood,All-American Girl,35522022
2021-06-29,2009-10-02,Carrie Underwood,Last Name,26915250
2021-06-29,2009-10-02,Carrie Underwood,Just A Dream,86241313
2021-06-29,2017-12-04,Carrie Underwood,I Told You So,2791404
2021-06-29,2009-11-14,Carrie Underwood,Cowboy Casanova,38167155
2021-06-29,2010-01-20,Carrie Underwood,Temporary Home,46074845
2021-06-29,2010-05-11,Carrie Underwood,Undo It,14273319
2021-06-29,2010-09-23,Carrie Underwood,Mama's Song,53043422
2021-06-29,2011-07-28,Brad Paisley,Remind Me,138873244
2021-06-29,2012-03-12,Carrie Underwood,Good Girl,38420568
2021-06-29,2012-08-01,Carrie Underwood,Blown Away,51190564
2021-06-29,2013-01-23,Carrie Underwood,Two Black Cadillacs,49544892
2021-06-29,2013-06-07,Carrie Underwood,See You Again,47250108
2021-06-29,2014-06-26,Miranda Lambert,Somethin' Bad,130467319
2021-06-29,2014-11-06,Carrie Underwood,Something in the Water,33264867
2021-06-29,2015-01-31,Carrie Underwood,Little Toy Guns,21871945
2021-06-29,2015-08-25,Carrie Underwood,Smoke Break,19856413
2021-06-29,2015-12-02,Carrie Underwood,Heartbeat,22406299
2021-06-29,2016-05-12,Carrie Underwood,Church Bells,50971413
2021-06-29,2016-10-13,Carrie Underwood,Dirty Laundry,39969533
2021-06-29,2018-05-06,Carrie Underwood,Cry Pretty,20858257
2021-06-29,2018-09-11,Carrie Underwood,Love Wins,14360375
2021-06-29,2019-06-07,Carrie Underwood,Southbound,17418602
2021-06-29,2019-11-20,Carrie Underwood,Drinking Alone,14531728
2021-06-29,2020-11-20,Carrie Underwood,Hallelujah,6979690
2021-06-30,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72293545
2021-06-30,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21873936
2021-06-30,2009-10-02,Carrie Underwood,Before He Cheats,136706830
2021-06-30,2009-10-02,Carrie Underwood,Wasted,30265630
2021-06-30,2009-10-02,Carrie Underwood,So Small,32131398
2021-06-30,2009-10-02,Carrie Underwood,All-American Girl,35525755
2021-06-30,2009-10-02,Carrie Underwood,Last Name,26918282
2021-06-30,2009-10-02,Carrie Underwood,Just A Dream,86246369
2021-06-30,2017-12-04,Carrie Underwood,I Told You So,2793932
2021-06-30,2009-11-14,Carrie Underwood,Cowboy Casanova,38171711
2021-06-30,2010-01-20,Carrie Underwood,Temporary Home,46079691
2021-06-30,2010-05-11,Carrie Underwood,Undo It,14275770
2021-06-30,2010-09-23,Carrie Underwood,Mama's Song,53049965
2021-06-30,2011-07-28,Brad Paisley,Remind Me,138898426
2021-06-30,2012-03-12,Carrie Underwood,Good Girl,38425802
2021-06-30,2012-08-01,Carrie Underwood,Blown Away,51199491
2021-06-30,2013-01-23,Carrie Underwood,Two Black Cadillacs,49562222
2021-06-30,2013-06-07,Carrie Underwood,See You Again,47255154
2021-06-30,2014-06-26,Miranda Lambert,Somethin' Bad,130503140
2021-06-30,2014-11-06,Carrie Underwood,Something in the Water,33269369
2021-06-30,2015-01-31,Carrie Underwood,Little Toy Guns,21874517
2021-06-30,2015-08-25,Carrie Underwood,Smoke Break,19857672
2021-06-30,2015-12-02,Carrie Underwood,Heartbeat,22408533
2021-06-30,2016-05-12,Carrie Underwood,Church Bells,50980701
2021-06-30,2016-10-13,Carrie Underwood,Dirty Laundry,39975898
2021-06-30,2018-05-06,Carrie Underwood,Cry Pretty,20861990
2021-06-30,2018-09-11,Carrie Underwood,Love Wins,14363332
2021-06-30,2019-06-07,Carrie Underwood,Southbound,17423645
2021-06-30,2019-11-20,Carrie Underwood,Drinking Alone,14540192
2021-06-30,2020-11-20,Carrie Underwood,Hallelujah,6984555
2021-07-03,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72342074
2021-07-03,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21878421
2021-07-03,2009-10-02,Carrie Underwood,Before He Cheats,136774637
2021-07-03,2009-10-02,Carrie Underwood,Wasted,30271445
2021-07-03,2009-10-02,Carrie Underwood,So Small,32136505
2021-07-03,2009-10-02,Carrie Underwood,All-American Girl,35540354
2021-07-03,2009-10-02,Carrie Underwood,Last Name,26926562
2021-07-03,2009-10-02,Carrie Underwood,Just A Dream,86260182
2021-07-03,2017-12-04,Carrie Underwood,I Told You So,2800698
2021-07-03,2009-11-14,Carrie Underwood,Cowboy Casanova,38184096
2021-07-03,2010-01-20,Carrie Underwood,Temporary Home,46092349
2021-07-03,2010-05-11,Carrie Underwood,Undo It,14281988
2021-07-03,2010-09-23,Carrie Underwood,Mama's Song,53067660
2021-07-03,2011-07-28,Brad Paisley,Remind Me,138968022
2021-07-03,2012-03-12,Carrie Underwood,Good Girl,38440505
2021-07-03,2012-08-01,Carrie Underwood,Blown Away,51224906
2021-07-03,2013-01-23,Carrie Underwood,Two Black Cadillacs,49607952
2021-07-03,2013-06-07,Carrie Underwood,See You Again,47269174
2021-07-03,2014-06-26,Miranda Lambert,Somethin' Bad,130606598
2021-07-03,2014-11-06,Carrie Underwood,Something in the Water,33280808
2021-07-03,2015-01-31,Carrie Underwood,Little Toy Guns,21881770
2021-07-03,2015-08-25,Carrie Underwood,Smoke Break,19861261
2021-07-03,2015-12-02,Carrie Underwood,Heartbeat,22414187
2021-07-03,2016-05-12,Carrie Underwood,Church Bells,51006458
2021-07-03,2016-10-13,Carrie Underwood,Dirty Laundry,39992969
2021-07-03,2018-05-06,Carrie Underwood,Cry Pretty,20871217
2021-07-03,2018-09-11,Carrie Underwood,Love Wins,14370957
2021-07-03,2019-06-07,Carrie Underwood,Southbound,17437593
2021-07-03,2019-11-20,Carrie Underwood,Drinking Alone,14562787
2021-07-03,2020-11-20,Carrie Underwood,Hallelujah,6998105
2021-07-08,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72423182
2021-07-08,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21886232
2021-07-08,2009-10-02,Carrie Underwood,Before He Cheats,136882660
2021-07-08,2009-10-02,Carrie Underwood,Wasted,30281017
2021-07-08,2009-10-02,Carrie Underwood,So Small,32144601
2021-07-08,2009-10-02,Carrie Underwood,All-American Girl,35584020
2021-07-08,2009-10-02,Carrie Underwood,Last Name,26939671
2021-07-08,2009-10-02,Carrie Underwood,Just A Dream,86282586
2021-07-08,2017-12-04,Carrie Underwood,I Told You So,2810861
2021-07-08,2009-11-14,Carrie Underwood,Cowboy Casanova,38203355
2021-07-08,2010-01-20,Carrie Underwood,Temporary Home,46112395
2021-07-08,2010-05-11,Carrie Underwood,Undo It,14292305
2021-07-08,2010-09-23,Carrie Underwood,Mama's Song,53096746
2021-07-08,2011-07-28,Brad Paisley,Remind Me,139075968
2021-07-08,2012-03-12,Carrie Underwood,Good Girl,38462033
2021-07-08,2012-08-01,Carrie Underwood,Blown Away,51263457
2021-07-08,2013-01-23,Carrie Underwood,Two Black Cadillacs,49677290
2021-07-08,2013-06-07,Carrie Underwood,See You Again,47291330
2021-07-08,2014-06-26,Miranda Lambert,Somethin' Bad,130772323
2021-07-08,2014-11-06,Carrie Underwood,Something in the Water,33298574
2021-07-08,2015-01-31,Carrie Underwood,Little Toy Guns,21893473
2021-07-08,2015-08-25,Carrie Underwood,Smoke Break,19866811
2021-07-08,2015-12-02,Carrie Underwood,Heartbeat,22423377
2021-07-08,2016-05-12,Carrie Underwood,Church Bells,51045461
2021-07-08,2016-10-13,Carrie Underwood,Dirty Laundry,40018962
2021-07-08,2018-05-06,Carrie Underwood,Cry Pretty,20885011
2021-07-08,2018-09-11,Carrie Underwood,Love Wins,14383005
2021-07-08,2019-06-07,Carrie Underwood,Southbound,17459119
2021-07-08,2019-11-20,Carrie Underwood,Drinking Alone,14597348
2021-07-08,2020-11-20,Carrie Underwood,Hallelujah,7018800
2021-07-25,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72731552
2021-07-25,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21912865
2021-07-25,2009-10-02,Carrie Underwood,Before He Cheats,137260105
2021-07-25,2009-10-02,Carrie Underwood,Wasted,30316035
2021-07-25,2009-10-02,Carrie Underwood,So Small,32174280
2021-07-25,2009-10-02,Carrie Underwood,All-American Girl,35638398
2021-07-25,2009-10-02,Carrie Underwood,Last Name,26987527
2021-07-25,2009-10-02,Carrie Underwood,Just A Dream,86366356
2021-07-25,2017-12-04,Carrie Underwood,I Told You So,2848151
2021-07-25,2009-11-14,Carrie Underwood,Cowboy Casanova,38271270
2021-07-25,2010-01-20,Carrie Underwood,Temporary Home,46190780
2021-07-25,2010-05-11,Carrie Underwood,Undo It,14329427
2021-07-25,2010-09-23,Carrie Underwood,Mama's Song,53205516
2021-07-25,2011-07-28,Brad Paisley,Remind Me,139462857
2021-07-25,2012-03-12,Carrie Underwood,Good Girl,38539536
2021-07-25,2012-08-01,Carrie Underwood,Blown Away,51386701
2021-07-25,2013-01-23,Carrie Underwood,Two Black Cadillacs,49915487
2021-07-25,2013-06-07,Carrie Underwood,See You Again,47369538
2021-07-25,2014-06-26,Miranda Lambert,Somethin' Bad,131293011
2021-07-25,2014-11-06,Carrie Underwood,Something in the Water,33359538
2021-07-25,2015-01-31,Carrie Underwood,Little Toy Guns,21942555
2021-07-25,2015-08-25,Carrie Underwood,Smoke Break,19885223
2021-07-25,2015-12-02,Carrie Underwood,Heartbeat,22456056
2021-07-25,2016-05-12,Carrie Underwood,Church Bells,51177762
2021-07-25,2016-10-13,Carrie Underwood,Dirty Laundry,40108808
2021-07-25,2018-05-06,Carrie Underwood,Cry Pretty,20931870
2021-07-25,2018-09-11,Carrie Underwood,Love Wins,14423156
2021-07-25,2019-06-07,Carrie Underwood,Southbound,17525661
2021-07-25,2019-11-20,Carrie Underwood,Drinking Alone,14706210
2021-07-25,2020-11-20,Carrie Underwood,Hallelujah,7084581
2021-07-26,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72766316
2021-07-26,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21915540
2021-07-26,2009-10-02,Carrie Underwood,Before He Cheats,137296840
2021-07-26,2009-10-02,Carrie Underwood,Wasted,30319421
2021-07-26,2009-10-02,Carrie Underwood,So Small,32177238
2021-07-26,2009-10-02,Carrie Underwood,All-American Girl,35643732
2021-07-26,2009-10-02,Carrie Underwood,Last Name,26992950
2021-07-26,2009-10-02,Carrie Underwood,Just A Dream,86375787
2021-07-26,2017-12-04,Carrie Underwood,I Told You So,2851649
2021-07-26,2009-11-14,Carrie Underwood,Cowboy Casanova,38278012
2021-07-26,2010-01-20,Carrie Underwood,Temporary Home,46199228
2021-07-26,2010-05-11,Carrie Underwood,Undo It,14333210
2021-07-26,2010-09-23,Carrie Underwood,Mama's Song,53215061
2021-07-26,2011-07-28,Brad Paisley,Remind Me,139504697
2021-07-26,2012-03-12,Carrie Underwood,Good Girl,38547587
2021-07-26,2012-08-01,Carrie Underwood,Blown Away,51398533
2021-07-26,2013-01-23,Carrie Underwood,Two Black Cadillacs,49937754
2021-07-26,2013-06-07,Carrie Underwood,See You Again,47377684
2021-07-26,2014-06-26,Miranda Lambert,Somethin' Bad,131343529
2021-07-26,2014-11-06,Carrie Underwood,Something in the Water,33365854
2021-07-26,2015-01-31,Carrie Underwood,Little Toy Guns,21947631
2021-07-26,2015-08-25,Carrie Underwood,Smoke Break,19887018
2021-07-26,2015-12-02,Carrie Underwood,Heartbeat,22459277
2021-07-26,2016-05-12,Carrie Underwood,Church Bells,51192586
2021-07-26,2016-10-13,Carrie Underwood,Dirty Laundry,40117778
2021-07-26,2018-05-06,Carrie Underwood,Cry Pretty,20935964
2021-07-26,2018-09-11,Carrie Underwood,Love Wins,14427439
2021-07-26,2019-06-07,Carrie Underwood,Southbound,17531991
2021-07-26,2019-11-20,Carrie Underwood,Drinking Alone,14716529
2021-07-26,2020-11-20,Carrie Underwood,Hallelujah,7090089
2021-07-27,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72785367
2021-07-27,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21917257
2021-07-27,2009-10-02,Carrie Underwood,Before He Cheats,137318586
2021-07-27,2009-10-02,Carrie Underwood,Wasted,30321714
2021-07-27,2009-10-02,Carrie Underwood,So Small,32179133
2021-07-27,2009-10-02,Carrie Underwood,All-American Girl,35647167
2021-07-27,2009-10-02,Carrie Underwood,Last Name,26996152
2021-07-27,2009-10-02,Carrie Underwood,Just A Dream,86382453
2021-07-27,2017-12-04,Carrie Underwood,I Told You So,2853722
2021-07-27,2009-11-14,Carrie Underwood,Cowboy Casanova,38282241
2021-07-27,2010-01-20,Carrie Underwood,Temporary Home,46205165
2021-07-27,2010-05-11,Carrie Underwood,Undo It,14335442
2021-07-27,2010-09-23,Carrie Underwood,Mama's Song,53221384
2021-07-27,2011-07-28,Brad Paisley,Remind Me,139526498
2021-07-27,2012-03-12,Carrie Underwood,Good Girl,38552421
2021-07-27,2012-08-01,Carrie Underwood,Blown Away,51405697
2021-07-27,2013-01-23,Carrie Underwood,Two Black Cadillacs,49953837
2021-07-27,2013-06-07,Carrie Underwood,See You Again,47383190
2021-07-27,2014-06-26,Miranda Lambert,Somethin' Bad,131372038
2021-07-27,2014-11-06,Carrie Underwood,Something in the Water,33369818
2021-07-27,2015-01-31,Carrie Underwood,Little Toy Guns,21951191
2021-07-27,2015-08-25,Carrie Underwood,Smoke Break,19888118
2021-07-27,2015-12-02,Carrie Underwood,Heartbeat,22461443
2021-07-27,2016-05-12,Carrie Underwood,Church Bells,51201841
2021-07-27,2016-10-13,Carrie Underwood,Dirty Laundry,40123625
2021-07-27,2018-05-06,Carrie Underwood,Cry Pretty,20938620
2021-07-27,2018-09-11,Carrie Underwood,Love Wins,14430121
2021-07-27,2019-06-07,Carrie Underwood,Southbound,17535666
2021-07-27,2019-11-20,Carrie Underwood,Drinking Alone,14722475
2021-07-27,2020-11-20,Carrie Underwood,Hallelujah,7093413
2021-07-31,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72865758
2021-07-31,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21924570
2021-07-31,2009-10-02,Carrie Underwood,Before He Cheats,137417350
2021-07-31,2009-10-02,Carrie Underwood,Wasted,30331854
2021-07-31,2009-10-02,Carrie Underwood,So Small,32188127
2021-07-31,2009-10-02,Carrie Underwood,All-American Girl,35661598
2021-07-31,2009-10-02,Carrie Underwood,Last Name,27009384
2021-07-31,2009-10-02,Carrie Underwood,Just A Dream,86408652
2021-07-31,2017-12-04,Carrie Underwood,I Told You So,2862892
2021-07-31,2009-11-14,Carrie Underwood,Cowboy Casanova,38298961
2021-07-31,2010-01-20,Carrie Underwood,Temporary Home,46228685
2021-07-31,2010-05-11,Carrie Underwood,Undo It,14344713
2021-07-31,2010-09-23,Carrie Underwood,Mama's Song,53249262
2021-07-31,2011-07-28,Brad Paisley,Remind Me,139628178
2021-07-31,2012-03-12,Carrie Underwood,Good Girl,38571521
2021-07-31,2012-08-01,Carrie Underwood,Blown Away,51436641
2021-07-31,2013-01-23,Carrie Underwood,Two Black Cadillacs,50024373
2021-07-31,2013-06-07,Carrie Underwood,See You Again,47405273
2021-07-31,2014-06-26,Miranda Lambert,Somethin' Bad,131509470
2021-07-31,2014-11-06,Carrie Underwood,Something in the Water,33387021
2021-07-31,2015-01-31,Carrie Underwood,Little Toy Guns,21965940
2021-07-31,2015-08-25,Carrie Underwood,Smoke Break,19892775
2021-07-31,2015-12-02,Carrie Underwood,Heartbeat,22470804
2021-07-31,2016-05-12,Carrie Underwood,Church Bells,51240686
2021-07-31,2016-10-13,Carrie Underwood,Dirty Laundry,40148020
2021-07-31,2018-05-06,Carrie Underwood,Cry Pretty,20950526
2021-07-31,2018-09-11,Carrie Underwood,Love Wins,14441390
2021-07-31,2019-06-07,Carrie Underwood,Southbound,17551317
2021-07-31,2019-11-20,Carrie Underwood,Drinking Alone,14749867
2021-07-31,2020-11-20,Carrie Underwood,Hallelujah,7107787
2021-08-02,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",72903132
2021-08-02,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21927429
2021-08-02,2009-10-02,Carrie Underwood,Before He Cheats,137461983
2021-08-02,2009-10-02,Carrie Underwood,Wasted,30335806
2021-08-02,2009-10-02,Carrie Underwood,So Small,32191603
2021-08-02,2009-10-02,Carrie Underwood,All-American Girl,35667425
2021-08-02,2009-10-02,Carrie Underwood,Last Name,27015543
2021-08-02,2009-10-02,Carrie Underwood,Just A Dream,86419153
2021-08-02,2017-12-04,Carrie Underwood,I Told You So,2866702
2021-08-02,2009-11-14,Carrie Underwood,Cowboy Casanova,38307002
2021-08-02,2010-01-20,Carrie Underwood,Temporary Home,46238605
2021-08-02,2010-05-11,Carrie Underwood,Undo It,14348714
2021-08-02,2010-09-23,Carrie Underwood,Mama's Song,53261581
2021-08-02,2011-07-28,Brad Paisley,Remind Me,139668969
2021-08-02,2012-03-12,Carrie Underwood,Good Girl,38579231
2021-08-02,2012-08-01,Carrie Underwood,Blown Away,51450161
2021-08-02,2013-01-23,Carrie Underwood,Two Black Cadillacs,50055413
2021-08-02,2013-06-07,Carrie Underwood,See You Again,47415506
2021-08-02,2014-06-26,Miranda Lambert,Somethin' Bad,131567548
2021-08-02,2014-11-06,Carrie Underwood,Something in the Water,33394363
2021-08-02,2015-01-31,Carrie Underwood,Little Toy Guns,21972252
2021-08-02,2015-08-25,Carrie Underwood,Smoke Break,19894670
2021-08-02,2015-12-02,Carrie Underwood,Heartbeat,22474879
2021-08-02,2016-05-12,Carrie Underwood,Church Bells,51259001
2021-08-02,2016-10-13,Carrie Underwood,Dirty Laundry,40159065
2021-08-02,2018-05-06,Carrie Underwood,Cry Pretty,20955550
2021-08-02,2018-09-11,Carrie Underwood,Love Wins,14446734
2021-08-02,2019-06-07,Carrie Underwood,Southbound,17557877
2021-08-02,2019-11-20,Carrie Underwood,Drinking Alone,14761871
2021-08-02,2020-11-20,Carrie Underwood,Hallelujah,7113954
2021-08-14,2010-03-08,Carrie Underwood,"Jesus, Take The Wheel",73135708
2021-08-14,2009-10-02,Carrie Underwood,Don't Forget To Remember Me,21948342
2021-08-14,2009-10-02,Carrie Underwood,Before He Cheats,137759329
2021-08-14,2009-10-02,Carrie Underwood,Wasted,30362822
2021-08-14,2009-10-02,Carrie Underwood,So Small,32217024
2021-08-14,2009-10-02,Carrie Underwood,All-American Girl,35707783
2021-08-14,2009-10-02,Carrie Underwood,Last Name,27059751
2021-08-14,2009-10-02,Carrie Underwood,Just A Dream,86487956
2021-08-14,2017-12-04,Carrie Underwood,I Told You So,2892843
2021-08-14,2009-11-14,Carrie Underwood,Cowboy Casanova,38359425
2021-08-14,2010-01-20,Carrie Underwood,Temporary Home,46309456
2021-08-14,2010-05-11,Carrie Underwood,Undo It,14373873
2021-08-14,2010-09-23,Carrie Underwood,Mama's Song,53341270
2021-08-14,2011-07-28,Brad Paisley,Remind Me,139916214
